Filename,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
lo7zii72.jpeg,0.995637,0.0036859193,0.83992183,0.0070771584,0.002409007,0.009010128,0.008690393,0.049459938,0.109144464,0.085766435,0.00014368696,0.8988977,0.0037300154,0.41510105,0.05618336,0.006784946,0.08507698,0.53818697,0.58423924,0.47709763,0.074037954,0.9466718,0.0045670983,0.020130632,0.9458028,0.86110026,0.031026466,0.3646747,0.49934113,0.831925,0.6622973,0.03314661,0.07814964,0.47761476,0.8824318,0.008566843,0.9371936,0.81696147,0.98814327,0.82423437,0.22658563,0.11186112,0.44487417,0.042621315,0.20526935,0.55998576,0.30963826,0.9986966,0.8123368,0.171091,0.23811987,0.008265251,0.015549486,0.9977486,0.12855515,0.39948598,0.0047530746,0.006633193,0.023841782,0.924498,0.000988937,0.018414076,0.06930963,0.0067195413,0.7549536,0.9868317,0.001759605,0.12766972,0.21042113,0.9373963,0.003013177,0.75798386,0.049326822
