Filename,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
8g5e6p7g.jpeg,0.9592702,0.013016121,0.750186,0.040519897,0.013174721,0.2758979,0.008064687,0.0065201325,0.107014015,0.028755235,0.0023311623,0.41481254,0.024808446,0.5903948,0.48370168,0.0044625336,0.04489489,0.103233226,0.95242596,0.25011697,0.23107104,0.15745158,0.009114413,0.7705261,0.9900821,0.897465,0.20148644,0.24379241,0.6188508,0.009300952,0.09230769,0.89059067,0.008711356,0.01167906,0.08320924,0.04462556,0.94012994,0.7142444,0.81689984,0.60396576,0.2465489,0.6439228,0.11968775,0.02713922,0.7516732,0.63525605,0.055758208,0.99965674,0.17972194,0.021701377,0.30765885,0.001456002,0.043817617,0.9823618,0.033250857,0.41275766,0.057431772,0.0005698362,0.118616685,0.2296337,0.007750511,0.051769383,0.03554341,0.65168923,0.44570285,0.41914338,0.0027046045,0.28041402,0.0373633,0.6722322,0.0038579062,0.71000636,0.015864216
